日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/11/01,17110357,10107402871,591.0,593.0,590.0,590.0,0.0,13798
110/11/02,16544999,9808608554,594.0,597.0,590.0,592.0,2.0,11662
110/11/03,11404984,6773439607,597.0,597.0,592.0,592.0,0.0,8934
110/11/04,18888245,11112246412,592.0,594.0,585.0,587.0,-5.0,22171
110/11/05,35086799,20974569571,598.0,600.0,595.0,600.0,13.0,31929
110/11/08,20886897,12544595323,600.0,602.0,598.0,602.0,2.0,17964
110/11/09,42340785,25935652781,611.0,617.0,610.0,611.0,9.0,42855
110/11/10,18518512,11303615778,611.0,612.0,608.0,612.0,1.0,19147
110/11/11,20257792,12225622771,600.0,606.0,600.0,606.0,-6.0,16140
110/11/12,21373014,12801799429,610.0,611.0,602.0,604.0,-2.0,13869
110/11/15,17140935,10434209332,609.0,611.0,607.0,608.0,4.0,13140
110/11/16,21776308,13285168416,612.0,612.0,608.0,610.0,2.0,14487
110/11/17,21829653,13330782804,615.0,615.0,608.0,610.0,0.0,14807
110/11/18,22933191,14019057524,613.0,614.0,607.0,613.0,3.0,15913
110/11/19,38847820,24047156185,622.0,623.0,617.0,618.0,5.0,32179
110/11/22,23296854,14354639781,618.0,618.0,615.0,615.0,-3.0,14108
110/11/23,20022520,12266300247,615.0,615.0,611.0,612.0,-3.0,15011
110/11/24,22978524,13904268592,612.0,612.0,602.0,603.0,-9.0,23584
110/11/25,14171433,8551663451,605.0,607.0,601.0,603.0,0.0,14137
110/11/26,27882175,16609442268,598.0,601.0,592.0,596.0,-7.0,47638
110/11/29,24160615,14360266132,594.0,598.0,591.0,593.0,-3.0,23653
110/11/30,69160408,41208103150,597.0,600.0,591.0,596.0,3.0,24427
