日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/03/01,48263273,9041728541,188.5,188.5,186.0,186.0,-3.0,12019
106/03/02,40879671,7603470296,188.0,188.5,185.0,186.0,0.0,12567
106/03/03,28213610,5199920850,184.5,185.0,184.0,184.0,-2.0,11570
106/03/06,12633329,2321087036,184.0,184.5,183.5,183.5,-0.5,5831
106/03/07,22816387,4214029230,184.0,185.5,184.0,185.5,2.0,5824
106/03/08,38657077,7217763409,186.0,188.0,185.5,187.0,1.5,9614
106/03/09,31119469,5750011305,185.5,186.0,184.0,184.5,-2.5,12394
106/03/10,24886297,4569391905,184.0,184.5,183.0,183.5,-1.0,10065
106/03/13,11025355,2048482530,185.0,186.5,185.0,186.5,3.0,4141
106/03/14,24373221,4564713486,188.0,188.0,186.0,186.0,-0.5,7773
106/03/15,14147168,2634475248,185.5,187.0,185.5,186.5,0.5,4952
106/03/16,32452964,6143253446,188.0,190.0,188.0,190.0,3.5,15071
106/03/17,38698064,7377279160,189.5,191.5,189.0,191.5,1.5,10731
106/03/20,16531620,3154243641,191.5,191.5,189.5,191.5,0.0,6790
106/03/21,33662234,6523324906,192.0,195.0,191.5,195.0,3.5,13192
106/03/22,27766559,5349879407,192.5,193.5,191.5,193.5,-1.5,9435
106/03/23,18831295,3628401625,192.0,193.5,192.0,193.5,0.0,6052
106/03/24,17722202,3408016684,192.0,193.0,192.0,192.5,-1.0,5225
106/03/27,29867998,5766195556,194.5,194.5,192.0,193.0,0.5,6963
106/03/28,39522318,7662549266,195.0,195.0,192.5,194.5,1.5,9380
106/03/29,33839400,6501685654,194.5,194.5,191.0,191.5,-3.0,11340
106/03/30,30716971,5884771607,192.5,193.0,190.5,191.5,0.0,9900
106/03/31,33996900,6457321080,191.0,192.0,189.0,189.0,-2.5,10225
